f_frame_counter_left_camera,MRA2_ORG_CAN_S_Gaze_ROI,MRA2_ORG_MS_S_Gaze_ROI_X_Raw,MRA2_ORG_MS_S_Gaze_ROI_Y_Raw,MRA2_TARGET_NAME,MRA2_CALC_roi_idx_h,MRA2_CALC_roi_name_h,MRA2_CALC_roi_X,MRA2_CALC_roi_Y,CVT_CALC_roi_idx_h,CVT_CALC_roi_name_h,CVT_CALC_roi_X,CVT_CALC_roi_Y
46710.0000,3.0000,47.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,27.0000,1.0000,   /Display    Driver   ,16,17
46711.0000,3.0000,47.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,27.0000,1.0000,   /Display    Driver   ,15,16
46712.0000,3.0000,47.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,27.0000,1.0000,   /Display    Driver   ,16,14
46713.0000,3.0000,47.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,27.0000,1.0000,   /Display    Driver   ,15,14
46714.0000,3.0000,47.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,27.0000,1.0000,   /Display    Driver   ,16,14
46715.0000,3.0000,46.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,27.0000,1.0000,   /Display    Driver   ,16,12
46716.0000,3.0000,45.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,27.0000,1.0000,   /Display    Driver   ,18,10
46717.0000,3.0000,45.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,26.0000,1.0000,   /Display    Driver   ,17,13
46718.0000,3.0000,44.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,27.0000,1.0000,   /Display    Driver   ,18,13
46719.0000,3.0000,44.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,27.0000,1.0000,   /Display    Driver   ,18,15
46720.0000,3.0000,44.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,27.0000,1.0000,   /Display    Driver   ,18,20
46721.0000,3.0000,44.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,30.0000,1.0000,   /Display    Driver   ,17,23
46722.0000,3.0000,44.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,31.0000,1.0000,   /Display    Driver   ,19,26
46723.0000,3.0000,44.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,30.0000,1.0000,   /Display    Driver   ,19,21
46724.0000,3.0000,44.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,28.0000,1.0000,   /Display    Driver   ,18,18
46725.0000,3.0000,44.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,26.0000,1.0000,   /Display    Driver   ,18,14
46726.0000,3.0000,44.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,26.0000,1.0000,   /Display    Driver   ,18,12
46727.0000,3.0000,44.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,25.0000,1.0000,   /Display    Driver   ,19,12
46728.0000,3.0000,44.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,25.0000,1.0000,   /Display    Driver   ,19,10
46729.0000,3.0000,44.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,24.0000,1.0000,   /Display    Driver   ,18,9
46730.0000,3.0000,44.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,24.0000,1.0000,   /Display    Driver   ,18,7
46731.0000,3.0000,44.0000,47.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,24.0000,1.0000,   /Display    Driver   ,18,6
46732.0000,3.0000,44.0000,47.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,23.0000,1.0000,   /Display    Driver   ,19,6
46733.0000,3.0000,44.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,23.0000,1.0000,   /Display    Driver   ,18,4
46734.0000,3.0000,44.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,23.0000,1.0000,   /Display    Driver   ,18,5
46735.0000,3.0000,44.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,23.0000,1.0000,   /Display    Driver   ,18,3
46736.0000,3.0000,44.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,23.0000,1.0000,   /Display    Driver   ,18,4
46737.0000,3.0000,43.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,23.0000,1.0000,   /Display    Driver   ,18,2
46738.0000,3.0000,43.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,23.0000,1.0000,   /Display    Driver   ,19,2
46739.0000,3.0000,43.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,23.0000,1.0000,   /Display    Driver   ,19,1
46740.0000,3.0000,43.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,23.0000,1.0000,   /Display    Driver   ,19,2
46741.0000,3.0000,43.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,23.0000,1.0000,   /Display    Driver   ,19,4
46742.0000,3.0000,43.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,23.0000,1.0000,   /Display    Driver   ,19,3
46743.0000,3.0000,43.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,23.0000,1.0000,   /Display    Driver   ,19,2
46744.0000,3.0000,43.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,23.0000,1.0000,   /Display    Driver   ,19,2
46745.0000,3.0000,43.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,23.0000,1.0000,   /Display    Driver   ,20,0
46746.0000,3.0000,43.0000,53.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,24.0000,1.0000,   /Display    Driver   ,20,0
46747.0000,3.0000,43.0000,53.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,24.0000,13.0000,   /Offroad    Front    Interior   ,15,2
46748.0000,3.0000,43.0000,53.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,25.0000,13.0000,   /Offroad    Front    Interior   ,16,3
46749.0000,3.0000,43.0000,55.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,25.0000,13.0000,   /Offroad    Front    Interior   ,16,2
46750.0000,3.0000,43.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,25.0000,13.0000,   /Offroad    Front    Interior   ,16,1
46751.0000,3.0000,43.0000,50.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,25.0000,13.0000,   /Offroad    Front    Interior   ,16,2
46752.0000,3.0000,43.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,25.0000,13.0000,   /Offroad    Front    Interior   ,16,2
46753.0000,3.0000,43.0000,47.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,24.0000,13.0000,   /Offroad    Front    Interior   ,16,2
46754.0000,3.0000,43.0000,46.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,24.0000,13.0000,   /Offroad    Front    Interior   ,16,1
46755.0000,3.0000,43.0000,47.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,24.0000,13.0000,   /Offroad    Front    Interior   ,15,2
46756.0000,3.0000,43.0000,47.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,24.0000,13.0000,   /Offroad    Front    Interior   ,16,2
46757.0000,3.0000,43.0000,47.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,24.0000,1.0000,   /Display    Driver   ,22,3
46758.0000,3.0000,43.0000,47.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,24.0000,1.0000,   /Display    Driver   ,23,2
46759.0000,3.0000,43.0000,47.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,24.0000,1.0000,   /Display    Driver   ,23,5
46760.0000,3.0000,43.0000,47.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,24.0000,1.0000,   /Display    Driver   ,23,4
46761.0000,3.0000,43.0000,47.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,24.0000,1.0000,   /Display    Driver   ,22,8
46762.0000,3.0000,43.0000,47.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,24.0000,1.0000,   /Display    Driver   ,23,8
46763.0000,3.0000,43.0000,46.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,24.0000,1.0000,   /Display    Driver   ,23,6
46764.0000,3.0000,43.0000,46.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,24.0000,1.0000,   /Display    Driver   ,22,3
46765.0000,3.0000,43.0000,46.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,25.0000,1.0000,   /Display    Driver   ,22,5
46766.0000,3.0000,43.0000,47.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,25.0000,1.0000,   /Display    Driver   ,22,3
46767.0000,3.0000,43.0000,47.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,25.0000,1.0000,   /Display    Driver   ,21,6
46768.0000,3.0000,43.0000,47.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,25.0000,1.0000,   /Display    Driver   ,22,6
46769.0000,3.0000,43.0000,47.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,26.0000,1.0000,   /Display    Driver   ,22,6
46770.0000,3.0000,43.0000,47.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,26.0000,1.0000,   /Display    Driver   ,21,6
46771.0000,3.0000,43.0000,47.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,26.0000,1.0000,   /Display    Driver   ,21,7
46772.0000,3.0000,43.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,26.0000,1.0000,   /Display    Driver   ,20,6
46773.0000,3.0000,43.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,26.0000,1.0000,   /Display    Driver   ,19,7
46774.0000,3.0000,43.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,27.0000,1.0000,   /Display    Driver   ,20,6
46775.0000,3.0000,44.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,27.0000,1.0000,   /Display    Driver   ,19,8
46776.0000,3.0000,44.0000,50.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,27.0000,1.0000,   /Display    Driver   ,19,8
46777.0000,3.0000,44.0000,50.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,27.0000,1.0000,   /Display    Driver   ,19,8
46778.0000,3.0000,44.0000,50.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,27.0000,1.0000,   /Display    Driver   ,20,9
46779.0000,3.0000,44.0000,50.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,27.0000,1.0000,   /Display    Driver   ,20,9
46780.0000,3.0000,44.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,27.0000,1.0000,   /Display    Driver   ,19,7
46781.0000,3.0000,44.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,27.0000,1.0000,   /Display    Driver   ,19,9
46782.0000,3.0000,44.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,27.0000,1.0000,   /Display    Driver   ,19,11
46783.0000,3.0000,44.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,27.0000,1.0000,   /Display    Driver   ,18,13
46784.0000,3.0000,44.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,28.0000,1.0000,   /Display    Driver   ,17,14
46785.0000,3.0000,44.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,28.0000,1.0000,   /Display    Driver   ,18,15
46786.0000,3.0000,44.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,28.0000,1.0000,   /Display    Driver   ,18,14
46787.0000,3.0000,44.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,28.0000,1.0000,   /Display    Driver   ,17,15
46788.0000,3.0000,44.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,28.0000,1.0000,   /Display    Driver   ,17,14
46789.0000,3.0000,45.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,28.0000,1.0000,   /Display    Driver   ,16,13
46790.0000,3.0000,45.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,28.0000,1.0000,   /Display    Driver   ,17,12
46791.0000,3.0000,44.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,28.0000,1.0000,   /Display    Driver   ,17,11
46792.0000,3.0000,44.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,28.0000,1.0000,   /Display    Driver   ,17,12
46793.0000,3.0000,44.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,28.0000,1.0000,   /Display    Driver   ,16,11
46794.0000,3.0000,44.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,28.0000,1.0000,   /Display    Driver   ,16,12
46795.0000,3.0000,44.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,28.0000,1.0000,   /Display    Driver   ,15,11
46796.0000,3.0000,44.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,28.0000,1.0000,   /Display    Driver   ,17,14
46797.0000,3.0000,44.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,28.0000,1.0000,   /Display    Driver   ,15,17
46798.0000,3.0000,44.0000,47.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,27.0000,1.0000,   /Display    Driver   ,15,16
46799.0000,3.0000,44.0000,47.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,27.0000,1.0000,   /Display    Driver   ,14,15
46800.0000,3.0000,44.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,27.0000,1.0000,   /Display    Driver   ,14,15
46801.0000,3.0000,44.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,27.0000,1.0000,   /Display    Driver   ,13,13
46802.0000,3.0000,44.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,26.0000,1.0000,   /Display    Driver   ,13,12
46803.0000,3.0000,44.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,26.0000,1.0000,   /Display    Driver   ,12,11
46804.0000,3.0000,44.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,26.0000,1.0000,   /Display    Driver   ,13,10
46805.0000,3.0000,44.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,26.0000,1.0000,   /Display    Driver   ,13,9
46806.0000,3.0000,44.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,26.0000,1.0000,   /Display    Driver   ,14,9
46807.0000,3.0000,44.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,26.0000,1.0000,   /Display    Driver   ,13,8
46808.0000,3.0000,44.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,26.0000,1.0000,   /Display    Driver   ,13,11
46809.0000,3.0000,44.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,26.0000,1.0000,   /Display    Driver   ,13,11
46810.0000,3.0000,44.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,26.0000,1.0000,   /Display    Driver   ,14,14
46811.0000,3.0000,44.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,25.0000,1.0000,   /Display    Driver   ,13,14
46812.0000,3.0000,44.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,25.0000,1.0000,   /Display    Driver   ,14,16
46813.0000,3.0000,44.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,25.0000,1.0000,   /Display    Driver   ,14,16
46814.0000,3.0000,44.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,25.0000,1.0000,   /Display    Driver   ,15,20
46815.0000,3.0000,44.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,26.0000,1.0000,   /Display    Driver   ,15,25
46816.0000,3.0000,43.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,28.0000,1.0000,   /Display    Driver   ,15,29
46817.0000,3.0000,43.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,28.0000,1.0000,   /Display    Driver   ,15,32
46818.0000,3.0000,43.0000,48.0000, Windshield  Driver ,,,,,1.0000,   /Display    Driver   ,17,34
46819.0000,3.0000,43.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,40.0000,40.0000,1.0000,   /Display    Driver   ,19,36
46820.0000,3.0000,43.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,41.0000,40.0000,1.0000,   /Display    Driver   ,20,37
46821.0000,3.0000,43.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,37.0000,1.0000,   /Display    Driver   ,19,39
46822.0000,3.0000,43.0000,47.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,32.0000,1.0000,   /Display    Driver   ,19,37
46823.0000,3.0000,43.0000,47.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,28.0000,1.0000,   /Display    Driver   ,18,36
46824.0000,3.0000,43.0000,47.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,26.0000,1.0000,   /Display    Driver   ,18,35
46825.0000,3.0000,43.0000,47.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,25.0000,1.0000,   /Display    Driver   ,17,34
46826.0000,3.0000,43.0000,46.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,25.0000,1.0000,   /Display    Driver   ,17,31
46827.0000,3.0000,44.0000,46.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,24.0000,1.0000,   /Display    Driver   ,17,27
46828.0000,3.0000,44.0000,46.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,24.0000,1.0000,   /Display    Driver   ,17,24
46829.0000,3.0000,43.0000,46.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,24.0000,1.0000,   /Display    Driver   ,16,20
46830.0000,3.0000,43.0000,46.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,24.0000,1.0000,   /Display    Driver   ,15,20
46831.0000,3.0000,43.0000,47.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,24.0000,1.0000,   /Display    Driver   ,14,18
46832.0000,3.0000,43.0000,47.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,24.0000,1.0000,   /Display    Driver   ,14,21
46833.0000,3.0000,43.0000,48.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,24.0000,1.0000,   /Display    Driver   ,15,20
46834.0000,3.0000,43.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,25.0000,1.0000,   /Display    Driver   ,15,19
46835.0000,3.0000,43.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,24.0000,1.0000,   /Display    Driver   ,15,17
46836.0000,3.0000,43.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,24.0000,1.0000,   /Display    Driver   ,16,16
46837.0000,3.0000,43.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,24.0000,1.0000,   /Display    Driver   ,16,15
46838.0000,3.0000,43.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,24.0000,1.0000,   /Display    Driver   ,16,16
46839.0000,3.0000,43.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,24.0000,1.0000,   /Display    Driver   ,16,14
46840.0000,3.0000,43.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,24.0000,1.0000,   /Display    Driver   ,16,15
46841.0000,3.0000,43.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,24.0000,1.0000,   /Display    Driver   ,15,16
46842.0000,3.0000,43.0000,50.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,24.0000,1.0000,   /Display    Driver   ,15,17
46843.0000,3.0000,43.0000,53.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,24.0000,1.0000,   /Display    Driver   ,15,16
46844.0000,3.0000,40.0000,72.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,24.0000,1.0000,   /Display    Driver   ,14,17
46845.0000,3.0000,40.0000,72.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,24.0000,1.0000,   /Display    Driver   ,14,15
46846.0000,3.0000,40.0000,72.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,24.0000,1.0000,   /Display    Driver   ,14,14
46847.0000,3.0000,41.0000,70.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,25.0000,1.0000,   /Display    Driver   ,14,15
46848.0000,3.0000,42.0000,64.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,25.0000,1.0000,   /Display    Driver   ,15,17
46849.0000,3.0000,43.0000,56.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,26.0000,1.0000,   /Display    Driver   ,16,16
46850.0000,3.0000,43.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,26.0000,1.0000,   /Display    Driver   ,16,18
46851.0000,3.0000,43.0000,45.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,26.0000,1.0000,   /Display    Driver   ,16,20
46852.0000,3.0000,43.0000,44.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,27.0000,1.0000,   /Display    Driver   ,17,21
46853.0000,3.0000,43.0000,43.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,27.0000,1.0000,   /Display    Driver   ,17,22
46854.0000,3.0000,43.0000,42.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,26.0000,1.0000,   /Display    Driver   ,15,21
46855.0000,3.0000,43.0000,43.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,26.0000,1.0000,   /Display    Driver   ,16,20
46856.0000,3.0000,43.0000,43.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,26.0000,1.0000,   /Display    Driver   ,17,17
46857.0000,3.0000,42.0000,43.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,27.0000,1.0000,   /Display    Driver   ,18,16
46858.0000,3.0000,42.0000,44.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,27.0000,1.0000,   /Display    Driver   ,19,15
46859.0000,3.0000,43.0000,44.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,27.0000,1.0000,   /Display    Driver   ,20,13
46860.0000,3.0000,43.0000,45.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,28.0000,1.0000,   /Display    Driver   ,20,12
46861.0000,3.0000,43.0000,46.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,28.0000,1.0000,   /Display    Driver   ,19,12
46862.0000,3.0000,43.0000,46.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,28.0000,1.0000,   /Display    Driver   ,20,9
46863.0000,3.0000,43.0000,46.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,27.0000,1.0000,   /Display    Driver   ,19,8
46864.0000,3.0000,43.0000,46.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,27.0000,1.0000,   /Display    Driver   ,19,9
46865.0000,3.0000,43.0000,46.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,27.0000,1.0000,   /Display    Driver   ,19,10
46866.0000,3.0000,43.0000,46.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,27.0000,1.0000,   /Display    Driver   ,19,11
46867.0000,3.0000,43.0000,45.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,27.0000,1.0000,   /Display    Driver   ,18,10
46868.0000,3.0000,43.0000,45.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,27.0000,1.0000,   /Display    Driver   ,16,11
46869.0000,3.0000,43.0000,45.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,27.0000,1.0000,   /Display    Driver   ,16,10
46870.0000,3.0000,43.0000,45.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,27.0000,1.0000,   /Display    Driver   ,15,11
46871.0000,3.0000,43.0000,45.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,28.0000,1.0000,   /Display    Driver   ,15,12
46872.0000,3.0000,43.0000,45.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,28.0000,1.0000,   /Display    Driver   ,14,14
46873.0000,3.0000,42.0000,45.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,28.0000,1.0000,   /Display    Driver   ,15,12
46874.0000,3.0000,42.0000,45.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,28.0000,1.0000,   /Display    Driver   ,16,13
46875.0000,3.0000,42.0000,46.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,28.0000,1.0000,   /Display    Driver   ,17,11
46876.0000,3.0000,43.0000,46.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,28.0000,1.0000,   /Display    Driver   ,17,12
46877.0000,3.0000,43.0000,47.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,28.0000,1.0000,   /Display    Driver   ,18,11
46878.0000,3.0000,43.0000,47.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,28.0000,1.0000,   /Display    Driver   ,18,11
46879.0000,3.0000,43.0000,47.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,27.0000,1.0000,   /Display    Driver   ,18,10
46880.0000,3.0000,43.0000,47.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,27.0000,1.0000,   /Display    Driver   ,17,10
46881.0000,3.0000,43.0000,46.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,27.0000,1.0000,   /Display    Driver   ,18,10
46882.0000,3.0000,43.0000,46.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,27.0000,1.0000,   /Display    Driver   ,18,12
